deal_id,created_date,closed_date,sales_rep_id,industry,region,product_type,lead_source,deal_stage,deal_amount,sales_cycle_days,outcome,won,created_year,created_month,created_quarter,closed_quarter,period,deal_size_band,cycle_band,rep_win_rate,rep_quartile,risk_score,risk_score_pct,risk_tier,risk_factors,recommended_action
D04656,2024-02-07,2024-05-23,rep_8,SaaS,Europe,Enterprise,Partner,Negotiation,20881,106,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.48128342245989303,Q1 (Top),0.6547543930230827,65.5,Critical Risk,Long cycle: 106d | Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D00828,2024-03-19,2024-07-03,rep_1,SaaS,India,Pro,Referral,Demo,19917,106,Won,1,2024,3,2024Q1,2024Q3,2024Q1,Mid (10-30K),Stalled (80d+),0.4549763033175355,Q2,0.6553948288246886,65.5,Critical Risk,Long cycle: 106d | Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D00284,2024-01-30,2024-03-03,rep_22,EdTech,North America,Core,Partner,Demo,5795,33,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.4009433962264151,Q4 (Bottom),0.6543816254088707,65.4,Critical Risk,Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D01023,2024-01-05,2024-04-07,rep_25,SaaS,APAC,Core,Referral,Closed,75552,93,Won,1,2024,1,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Stalled (80d+),0.45365853658536587,Q3,0.6540565271367923,65.4,Critical Risk,"Long cycle: 93d | Large deal: $75,552 | Lead Source: Referral",Escalate to senior rep + schedule executive sponsor call
D00294,2024-01-27,2024-03-02,rep_19,EdTech,APAC,Enterprise,Inbound,Demo,5181,35,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.47959183673469385,Q1 (Top),0.6543586253987752,65.4,Critical Risk,Lead Source: Inbound,Escalate to senior rep + schedule executive sponsor call
D00639,2024-03-06,2024-06-29,rep_13,HealthTech,North America,Enterprise,Inbound,Closed,12344,115,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.441025641025641,Q4 (Bottom),0.6542759571670608,65.4,Critical Risk,Long cycle: 115d | Lead Source: Inbound,Escalate to senior rep + schedule executive sponsor call
D02603,2024-03-16,2024-05-14,rep_25,SaaS,North America,Pro,Referral,Proposal,20350,59,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.45365853658536587,Q3,0.6532682823796284,65.3,Critical Risk,Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D02883,2024-03-18,2024-07-10,rep_17,Ecommerce,India,Pro,Partner,Closed,79637,114,Won,1,2024,3,2024Q1,2024Q3,2024Q1,Enterprise (60K+),Stalled (80d+),0.44571428571428573,Q3,0.650842967543887,65.1,Critical Risk,"Long cycle: 114d | Large deal: $79,637 | Lead Source: Partner",Escalate to senior rep + schedule executive sponsor call
D03256,2024-02-27,2024-05-30,rep_3,Ecommerce,North America,Enterprise,Outbound,Closed,7188,93,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.4722222222222222,Q1 (Top),0.6514021928606765,65.1,Critical Risk,Long cycle: 93d | Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D04872,2024-02-06,2024-05-12,rep_9,SaaS,North America,Pro,Referral,Qualified,13128,96,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.44623655913978494,Q3,0.6496666432069291,65.0,Critical Risk,Long cycle: 96d | Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D04995,2024-02-12,2024-03-16,rep_14,SaaS,Europe,Core,Referral,Qualified,13345,33,Lost,0,2024,2,2024Q1,2024Q1,2024Q1,Mid (10-30K),Normal (20-45d),0.4396135265700483,Q4 (Bottom),0.6501449576359846,65.0,Critical Risk,Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D01066,2024-03-17,2024-04-03,rep_24,SaaS,Europe,Core,Referral,Qualified,6132,17,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Fast (<20d),0.4482758620689655,Q3,0.6486147826844794,64.9,Critical Risk,Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D03070,2024-02-13,2024-04-10,rep_9,FinTech,India,Core,Outbound,Negotiation,81813,57,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Slow (45-80d),0.44623655913978494,Q3,0.6479873707368679,64.8,Critical Risk,"Large deal: $81,813 | Lead Source: Outbound",Escalate to senior rep + schedule executive sponsor call
D03705,2024-02-20,2024-04-26,rep_6,Ecommerce,North America,Pro,Outbound,Qualified,74420,66,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Slow (45-80d),0.42786069651741293,Q4 (Bottom),0.6481769089854112,64.8,Critical Risk,"Large deal: $74,420 | Lead Source: Outbound",Escalate to senior rep + schedule executive sponsor call
D01435,2024-02-07,2024-05-30,rep_2,FinTech,North America,Pro,Outbound,Proposal,13112,113,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.46153846153846156,Q2,0.6471207984197536,64.7,Critical Risk,Long cycle: 113d | Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D00994,2024-02-21,2024-04-22,rep_1,SaaS,APAC,Core,Referral,Negotiation,35745,61,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Large (30-60K),Slow (45-80d),0.4549763033175355,Q2,0.6466307225364248,64.7,Critical Risk,Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D04273,2024-02-20,2024-06-02,rep_2,HealthTech,Europe,Enterprise,Outbound,Negotiation,14126,103,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.46153846153846156,Q2,0.6455537871512582,64.6,Critical Risk,Long cycle: 103d | Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D01217,2024-01-21,2024-03-12,rep_20,SaaS,Europe,Pro,Partner,Proposal,16189,51,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Mid (10-30K),Slow (45-80d),0.46956521739130436,Q2,0.6463737006179512,64.6,Critical Risk,Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D02806,2024-01-09,2024-04-08,rep_23,HealthTech,North America,Enterprise,Outbound,Negotiation,38704,90,Won,1,2024,1,2024Q1,2024Q2,2024Q1,Large (30-60K),Stalled (80d+),0.44565217391304346,Q3,0.6453293903494975,64.5,Critical Risk,Long cycle: 90d | Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D04757,2024-03-08,2024-06-01,rep_4,Ecommerce,APAC,Enterprise,Partner,Negotiation,53687,85,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Large (30-60K),Stalled (80d+),0.458128078817734,Q2,0.6450714265634673,64.5,Critical Risk,Long cycle: 85d | Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D01368,2024-01-16,2024-04-19,rep_4,EdTech,APAC,Pro,Referral,Qualified,2327,94,Won,1,2024,1,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.458128078817734,Q2,0.6454318391592085,64.5,Critical Risk,Long cycle: 94d | Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D03127,2024-01-27,2024-04-08,rep_4,SaaS,APAC,Core,Partner,Proposal,37236,72,Lost,0,2024,1,2024Q1,2024Q2,2024Q1,Large (30-60K),Slow (45-80d),0.458128078817734,Q2,0.644410806280379,64.4,Critical Risk,Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D04549,2024-02-09,2024-03-09,rep_2,Ecommerce,India,Enterprise,Inbound,Proposal,75374,29,Won,1,2024,2,2024Q1,2024Q1,2024Q1,Enterprise (60K+),Normal (20-45d),0.46153846153846156,Q2,0.6436957294068446,64.4,Critical Risk,"Large deal: $75,374 | Lead Source: Inbound",Escalate to senior rep + schedule executive sponsor call
D04585,2024-03-25,2024-04-14,rep_24,EdTech,India,Pro,Outbound,Qualified,75849,20,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Fast (<20d),0.4482758620689655,Q3,0.6434344426874337,64.3,Critical Risk,"Large deal: $75,849 | Lead Source: Outbound",Escalate to senior rep + schedule executive sponsor call
D00931,2024-03-14,2024-05-20,rep_1,EdTech,Europe,Enterprise,Partner,Negotiation,74124,67,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Slow (45-80d),0.4549763033175355,Q2,0.6427188343188371,64.3,Critical Risk,"Large deal: $74,124 | Lead Source: Partner",Escalate to senior rep + schedule executive sponsor call
D03215,2024-02-17,2024-04-30,rep_8,SaaS,APAC,Pro,Inbound,Proposal,72394,73,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Slow (45-80d),0.48128342245989303,Q1 (Top),0.6420316240292719,64.2,Critical Risk,"Large deal: $72,394 | Lead Source: Inbound",Escalate to senior rep + schedule executive sponsor call
D03409,2024-01-23,2024-05-03,rep_9,EdTech,APAC,Core,Outbound,Demo,81718,101,Lost,0,2024,1,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Stalled (80d+),0.44623655913978494,Q3,0.6421032701659805,64.2,Critical Risk,"Long cycle: 101d | Large deal: $81,718 | Lead Source: Outbound",Escalate to senior rep + schedule executive sponsor call
D01506,2024-02-23,2024-06-20,rep_24,HealthTech,North America,Core,Outbound,Proposal,5164,118,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.4482758620689655,Q3,0.640506921887187,64.1,Critical Risk,Long cycle: 118d | Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D02488,2024-03-11,2024-04-22,rep_25,EdTech,North America,Pro,Partner,Proposal,3784,42,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Normal (20-45d),0.45365853658536587,Q3,0.6414657354642782,64.1,Critical Risk,Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D04756,2024-03-19,2024-05-22,rep_21,HealthTech,India,Enterprise,Partner,Qualified,10861,64,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.5096153846153846,Q1 (Top),0.640867210171689,64.1,Critical Risk,Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D02516,2024-01-24,2024-02-27,rep_13,Ecommerce,APAC,Pro,Referral,Proposal,4135,34,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.441025641025641,Q4 (Bottom),0.6400324642354481,64.0,Critical Risk,Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D00519,2024-01-29,2024-05-26,rep_15,Ecommerce,North America,Core,Partner,Qualified,6228,118,Won,1,2024,1,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.44571428571428573,Q3,0.639850909784901,64.0,Critical Risk,Long cycle: 118d | Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D03876,2024-01-16,2024-04-21,rep_6,FinTech,APAC,Pro,Inbound,Proposal,19946,96,Lost,0,2024,1,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.42786069651741293,Q4 (Bottom),0.6395129510004736,64.0,Critical Risk,Long cycle: 96d | Lead Source: Inbound,Escalate to senior rep + schedule executive sponsor call
D01816,2024-01-01,2024-03-22,rep_2,SaaS,APAC,Enterprise,Outbound,Qualified,71936,81,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Enterprise (60K+),Stalled (80d+),0.46153846153846156,Q2,0.6394587375777794,63.9,Critical Risk,"Long cycle: 81d | Large deal: $71,936 | Lead Source: Outbound",Escalate to senior rep + schedule executive sponsor call
D02917,2024-02-01,2024-05-15,rep_21,HealthTech,North America,Pro,Partner,Closed,7325,104,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.5096153846153846,Q1 (Top),0.6393501935888067,63.9,Critical Risk,Long cycle: 104d | Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D03765,2024-02-08,2024-05-08,rep_5,HealthTech,APAC,Pro,Partner,Negotiation,11564,90,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.4577114427860697,Q2,0.6392473551135376,63.9,Critical Risk,Long cycle: 90d | Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D00986,2024-02-07,2024-03-16,rep_2,Ecommerce,Europe,Pro,Inbound,Proposal,91207,38,Lost,0,2024,2,2024Q1,2024Q1,2024Q1,Enterprise (60K+),Normal (20-45d),0.46153846153846156,Q2,0.6388025176388493,63.9,Critical Risk,"Large deal: $91,207 | Lead Source: Inbound",Escalate to senior rep + schedule executive sponsor call
D03299,2024-02-08,2024-05-26,rep_16,Ecommerce,India,Pro,Partner,Negotiation,13867,108,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.47085201793721976,Q1 (Top),0.6391506198281174,63.9,Critical Risk,Long cycle: 108d | Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D03298,2024-02-17,2024-04-27,rep_22,Ecommerce,Europe,Pro,Partner,Closed,6072,70,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.4009433962264151,Q4 (Bottom),0.6391385549824453,63.9,Critical Risk,Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D03342,2024-02-25,2024-05-23,rep_11,Ecommerce,APAC,Enterprise,Referral,Closed,36385,88,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Large (30-60K),Stalled (80d+),0.465,Q2,0.6390442424604379,63.9,Critical Risk,Long cycle: 88d | Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D02614,2024-01-01,2024-04-15,rep_13,FinTech,North America,Core,Referral,Closed,3004,105,Won,1,2024,1,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.441025641025641,Q4 (Bottom),0.6380900284353498,63.8,Critical Risk,Long cycle: 105d | Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D02468,2024-01-15,2024-03-13,rep_12,EdTech,India,Core,Referral,Qualified,5126,58,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Slow (45-80d),0.48333333333333334,Q1 (Top),0.6378035077212142,63.8,Critical Risk,Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D04784,2024-02-23,2024-04-15,rep_8,FinTech,North America,Core,Referral,Qualified,4966,52,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.48128342245989303,Q1 (Top),0.6379278042440237,63.8,Critical Risk,Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D02486,2024-01-22,2024-05-16,rep_22,HealthTech,APAC,Enterprise,Partner,Negotiation,7646,115,Won,1,2024,1,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.4009433962264151,Q4 (Bottom),0.6368059319660272,63.7,Critical Risk,Long cycle: 115d | Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D01469,2024-02-29,2024-05-22,rep_20,Ecommerce,APAC,Pro,Partner,Demo,11532,83,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.46956521739130436,Q2,0.6369095035441873,63.7,Critical Risk,Long cycle: 83d | Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D00264,2024-03-16,2024-04-19,rep_12,Ecommerce,APAC,Core,Outbound,Negotiation,36142,34,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Large (30-60K),Normal (20-45d),0.48333333333333334,Q1 (Top),0.6362999910153775,63.6,Critical Risk,Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D00230,2024-03-06,2024-05-31,rep_5,EdTech,APAC,Enterprise,Outbound,Closed,15212,86,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.4577114427860697,Q2,0.6359333982475649,63.6,Critical Risk,Long cycle: 86d | Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D01232,2024-03-03,2024-04-02,rep_4,Ecommerce,India,Pro,Referral,Qualified,19938,30,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Normal (20-45d),0.458128078817734,Q2,0.6359006226039913,63.6,Critical Risk,Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D04491,2024-03-25,2024-04-10,rep_22,HealthTech,India,Core,Referral,Proposal,6258,16,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Fast (<20d),0.4009433962264151,Q4 (Bottom),0.635937409141515,63.6,Critical Risk,Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D03149,2024-01-21,2024-05-03,rep_5,FinTech,Europe,Pro,Inbound,Proposal,5709,103,Won,1,2024,1,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.4577114427860697,Q2,0.6354260310324219,63.5,Critical Risk,Long cycle: 103d | Lead Source: Inbound,Escalate to senior rep + schedule executive sponsor call
D03902,2024-01-11,2024-03-01,rep_7,HealthTech,APAC,Enterprise,Partner,Negotiation,71167,50,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Enterprise (60K+),Slow (45-80d),0.4166666666666667,Q4 (Bottom),0.6347167982811662,63.5,Critical Risk,"Large deal: $71,167 | Lead Source: Partner",Escalate to senior rep + schedule executive sponsor call
D01609,2024-03-20,2024-06-27,rep_7,SaaS,North America,Pro,Referral,Qualified,19539,99,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.4166666666666667,Q4 (Bottom),0.6353579857417904,63.5,Critical Risk,Long cycle: 99d | Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D04430,2024-01-05,2024-02-23,rep_13,SaaS,India,Pro,Outbound,Proposal,89520,49,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Enterprise (60K+),Slow (45-80d),0.441025641025641,Q4 (Bottom),0.6342431542635192,63.4,Critical Risk,"Large deal: $89,520 | Lead Source: Outbound",Escalate to senior rep + schedule executive sponsor call
D00954,2024-02-29,2024-06-17,rep_3,SaaS,APAC,Pro,Inbound,Negotiation,12500,109,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.4722222222222222,Q1 (Top),0.6326581694309783,63.3,Critical Risk,Long cycle: 109d | Lead Source: Inbound,Escalate to senior rep + schedule executive sponsor call
D00630,2024-02-10,2024-04-16,rep_18,EdTech,North America,Core,Referral,Proposal,84258,66,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Slow (45-80d),0.40860215053763443,Q4 (Bottom),0.6334809906283834,63.3,Critical Risk,"Large deal: $84,258 | Lead Source: Referral",Escalate to senior rep + schedule executive sponsor call
D02001,2024-03-10,2024-04-13,rep_5,EdTech,APAC,Enterprise,Inbound,Closed,7692,34,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Normal (20-45d),0.4577114427860697,Q2,0.6315326735046094,63.2,Critical Risk,Lead Source: Inbound,Escalate to senior rep + schedule executive sponsor call
D01412,2024-02-11,2024-06-05,rep_23,HealthTech,North America,Core,Inbound,Demo,11449,115,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.44565217391304346,Q3,0.631912136119056,63.2,Critical Risk,Long cycle: 115d | Lead Source: Inbound,Escalate to senior rep + schedule executive sponsor call
D03199,2024-03-19,2024-07-08,rep_24,SaaS,India,Pro,Outbound,Demo,11353,111,Lost,0,2024,3,2024Q1,2024Q3,2024Q1,Mid (10-30K),Stalled (80d+),0.4482758620689655,Q3,0.6316765634432175,63.2,Critical Risk,Long cycle: 111d | Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D01849,2024-02-01,2024-05-13,rep_22,HealthTech,North America,Enterprise,Outbound,Proposal,5566,102,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.4009433962264151,Q4 (Bottom),0.6322501383626797,63.2,Critical Risk,Long cycle: 102d | Lead Source: Outbound,Escalate to senior rep + schedule executive sponsor call
D04433,2024-01-30,2024-04-28,rep_11,HealthTech,India,Enterprise,Partner,Negotiation,9014,89,Lost,0,2024,1,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.465,Q2,0.6320629187777286,63.2,Critical Risk,Long cycle: 89d | Lead Source: Partner,Escalate to senior rep + schedule executive sponsor call
D00274,2024-03-15,2024-06-02,rep_8,SaaS,North America,Core,Inbound,Qualified,33487,79,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Large (30-60K),Slow (45-80d),0.48128342245989303,Q1 (Top),0.6306333400211547,63.1,Critical Risk,Long cycle: 79d | Lead Source: Inbound,Escalate to senior rep + schedule executive sponsor call
D04041,2024-03-03,2024-04-28,rep_22,HealthTech,India,Pro,Referral,Closed,10795,56,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.4009433962264151,Q4 (Bottom),0.631077517809901,63.1,Critical Risk,Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D01128,2024-01-08,2024-04-15,rep_11,SaaS,India,Pro,Inbound,Closed,75150,98,Lost,0,2024,1,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Stalled (80d+),0.465,Q2,0.630144809214601,63.0,Critical Risk,"Long cycle: 98d | Large deal: $75,150 | Lead Source: Inbound",Escalate to senior rep + schedule executive sponsor call
D04730,2024-01-10,2024-04-24,rep_11,Ecommerce,APAC,Enterprise,Referral,Negotiation,3744,105,Lost,0,2024,1,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.465,Q2,0.630225321062021,63.0,Critical Risk,Long cycle: 105d | Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
D04321,2024-03-15,2024-06-30,rep_21,Ecommerce,APAC,Enterprise,Inbound,Proposal,2302,107,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.5096153846153846,Q1 (Top),0.6297502728437533,63.0,Critical Risk,Long cycle: 107d | Lead Source: Inbound,Escalate to senior rep + schedule executive sponsor call
D03677,2024-03-05,2024-06-04,rep_21,Ecommerce,APAC,Pro,Referral,Negotiation,17389,91,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.5096153846153846,Q1 (Top),0.6296183784756163,63.0,Critical Risk,Long cycle: 91d | Lead Source: Referral,Escalate to senior rep + schedule executive sponsor call
